order_id,customer_id,order_date,status,region_code
O004366,C0055,2025-05-13,SHIPPED,CENTRAL
O004367,C0463,2024-10-20,CANCELLED,WEST
O004368,C0132,2024-02-04,CANCELLED,CENTRAL
O004369,C0262,2026-01-23,RETURNED,EAST
O004370,C0229,2024-10-04,CANCELLED,WEST
O004371,C0329,2024-06-03,SHIPPED,CENTRAL
O004372,C0231,2025-07-04,SHIPPED,EAST
O004373,C0295,2024-08-05,RETURNED,CENTRAL
O004374,C0076,2026-07-04,PLACED,WEST
O004375,None,2024-10-26,RETURNED,WEST
O004376,C0192,2025-02-07,RETURNED,SOUTH
O004377,C0388,2024-02-21,SHIPPED,WEST
O004378,C0488,2024-08-01,CANCELLED,SOUTH
O004379,C0038,07-06-2024,RETURNED,CENTRAL
O004380,C0179,2026-03-17,PLACED,WEST
O004381,None,2024-01-21,PLACED,WEST
O004382,C0416,2025-07-04,DELIVERED,SOUTH
O004383,C0462,2024-10-02,PLACED,SOUTH
O004384,C0065,2025-08-25,RETURNED,WEST
O004385,C0444,2026-01-07,DELIVERED,WEST
O004386,C0023,2024-01-26,SHIPPED,SOUTH
O004387,,2025-03-31,CANCELLED,EAST
O004388,C0457,2024-10-17,CANCELLED,SOUTH
O004389,C0258,2025-12-20,CANCELLED,WEST
O004390,C0410,2024-11-04,RETURNED,WEST
O004391,C0220,2024-05-04,DELIVERED,EAST
O004392,C0088,2025-05-15,RETURNED,CENTRAL
O004393,C0257,2025-04-26,DELIVERED,SOUTH
O004394,C0070,2024-07-28,SHIPPED,NORTH
O004395,C0161,30-07-2025,SHIPPED,NORTH
O004396,C0149,2026-01-05,CANCELLED,WEST
O004397,C0037,2025-01-07,CANCELLED,WEST
O004398,C0004,2024-10-30,DELIVERED,WEST
O004399,C0352,2026-04-18,CANCELLED,WEST
O004400,C0478,2025-01-16,CANCELLED,WEST
O004401,C0024,29-07-2025,SHIPPED,CENTRAL
O004402,C0224,2024-11-14,DELIVERED,EAST
O004403,C0294,2025-09-30,CANCELLED,SOUTH
O004404,C0240,2025-01-04,RETURNED,EAST
O004405,C0355,2024-02-11,SHIPPED,CENTRAL
O004406,C0222,14-03-2026,PLACED,WEST
O004407,C0441,18-03-2025,PLACED,SOUTH
O004408,C0029,2024-07-17,SHIPPED,SOUTH
O004409,C0421,2024-01-21,PLACED,NORTH
O004410,C0206,2024-12-28,PLACED,SOUTH
O004411,C0357,2024-10-23,SHIPPED,WEST
O004412,C0312,2025-04-13,PLACED,NORTH
O004413,C0480,2025-04-08,DELIVERED,SOUTH
O004414,C0169,2024-12-23,SHIPPED,SOUTH
O004415,C0414,2026-05-11,RETURNED,WEST
O004416,C0341,2024-09-13,CANCELLED,NORTH
O004417,C0355,2024-05-05,CANCELLED,SOUTH
O004418,C0136,2026-05-31,SHIPPED,CENTRAL
O004419,C0101,2025-02-06,RETURNED,EAST
O004420,C0429,2024-04-29,RETURNED,NORTH
O004421,C0047,2026-04-12,CANCELLED,NORTH
O004422,C0311,2026-02-16,SHIPPED,NORTH
O004423,C0097,2025-07-06,PLACED,NORTH
O004424,C0293,2024-02-12,PLACED,EAST
O004425,C0214,06-12-2025,SHIPPED,SOUTH
O004426,C0309,2024-08-05,SHIPPED,WEST
O004427,C0066,2024-11-26,DELIVERED,WEST
O004428,C0161,2024-11-16,PLACED,SOUTH
O004429,C0032,2024-05-24,DELIVERED,WEST
O004430,None,2025-01-12,SHIPPED,CENTRAL
O004431,C0028,2026-05-25,DELIVERED,SOUTH
O004432,,2024-10-03,CANCELLED,NORTH
O004433,C0343,2025-07-24,SHIPPED,WEST
O004434,C0244,2025-10-06,CANCELLED,NORTH
O004435,C0225,2024-05-10,RETURNED,NORTH
O004436,C0148,2025-04-24,PLACED,SOUTH
O004437,C0298,2024-08-10,SHIPPED,WEST
O004438,C0363,2024-02-22,DELIVERED,SOUTH
O004439,C0453,2024-09-17,SHIPPED,WEST
O004440,C0317,2026-05-25,SHIPPED,EAST
O004441,C0416,2025-04-02,SHIPPED,CENTRAL
O004442,C0443,2025-09-10,DELIVERED,SOUTH
O004443,C0227,2024-12-20,DELIVERED,EAST
O004444,C0411,2024-07-04,SHIPPED,NORTH
O004445,C0427,2025-12-24,DELIVERED,NORTH
O004446,C0368,2024-10-09,PLACED,EAST
O004447,C0129,2024-08-03,RETURNED,NORTH
O004448,C0130,2024-05-30,DELIVERED,WEST
O004449,C0323,2024-06-02,SHIPPED,EAST
O004450,C0081,2025-04-17,CANCELLED,CENTRAL
O004451,C0164,2025-11-15,PLACED,SOUTH
O004452,,2024-01-15,SHIPPED,EAST
O004453,C0264,2026-01-18,PLACED,EAST
O004454,C0207,2025-01-13,CANCELLED,NORTH
O004455,C0124,2024-10-23,PLACED,WEST
O004456,C0182,2025-10-26,PLACED,NORTH
O004457,C0172,2024-10-30,CANCELLED,SOUTH
O004458,C0161,2026-02-13,CANCELLED,WEST
O004459,C0292,2025-11-21,CANCELLED,EAST
O004460,None,2025-02-25,SHIPPED,WEST
O004461,C0381,2024-11-18,PLACED,SOUTH
O004462,C0046,2024-01-09,PLACED,EAST
O004463,C0181,2025-05-06,SHIPPED,SOUTH
O004464,C0249,2025-02-10,PLACED,SOUTH
O004465,C0030,2024-07-08,CANCELLED,SOUTH
O004466,C0092,2025-08-27,SHIPPED,EAST
O004467,C0457,2025-11-18,DELIVERED,EAST
O004468,C0291,2025-02-07,RETURNED,EAST
O004469,C0102,2025-09-09,PLACED,WEST
O004470,C0207,13-04-2025,SHIPPED,EAST
O004471,C0156,2025-02-12,SHIPPED,WEST
O004472,C0476,2025-12-01,RETURNED,WEST
O004473,C0259,2024-06-11,PLACED,EAST
O004474,C0297,2024-07-04,SHIPPED,WEST
O004475,C0195,2025-08-02,PLACED,WEST
O004476,C0377,2026-04-14,CANCELLED,CENTRAL
O004477,C0420,2026-01-04,PLACED,WEST
O004478,C0091,2024-07-16,CANCELLED,WEST
O004479,,2024-04-17,CANCELLED,NORTH
O004480,C0280,2024-02-19,RETURNED,WEST
O004481,C0388,2026-01-26,RETURNED,SOUTH
O004482,C0140,2024-09-13,RETURNED,EAST
O004483,C0043,2025-06-16,SHIPPED,EAST
O004484,C0140,2024-02-18,DELIVERED,CENTRAL
O004485,NULL,2025-07-11,RETURNED,NORTH
O004486,C0412,2024-05-18,RETURNED,SOUTH
O004487,C0324,16-09-2025,SHIPPED,NORTH
O004488,C0040,2025-01-29,SHIPPED,SOUTH
O004489,C0297,2024-04-11,CANCELLED,SOUTH
O004490,C0348,09-03-2024,CANCELLED,NORTH
O004491,C0094,2024-09-07,DELIVERED,SOUTH
O004492,C0319,2024-12-22,CANCELLED,WEST
O004493,C0326,2024-11-23,DELIVERED,NORTH
O004494,C0336,2025-08-18,PLACED,SOUTH
O004495,C0421,2026-02-14,SHIPPED,CENTRAL
O004496,C0466,2026-03-07,CANCELLED,EAST
O004497,C0223,2025-09-25,RETURNED,WEST
O004498,C0006,2024-05-16,PLACED,NORTH
O004499,C0024,2025-09-30,RETURNED,SOUTH
O004500,C0145,2025-10-04,DELIVERED,WEST
O004501,NULL,2025-11-28,PLACED,NORTH
O004502,C0280,2024-08-27,CANCELLED,SOUTH
O004503,C0185,2024-05-31,DELIVERED,WEST
O004504,C0240,2025-07-31,SHIPPED,SOUTH
O004505,C0456,30-01-2025,CANCELLED,CENTRAL
O004506,C0057,2024-04-25,RETURNED,WEST
O004507,C0378,18-05-2024,RETURNED,WEST
O004508,C0448,2024-09-19,SHIPPED,NORTH
O004509,C0315,2025-08-10,SHIPPED,NORTH
O004510,,2025-11-20,DELIVERED,EAST
O004511,C0015,2025-04-03,SHIPPED,CENTRAL
O004512,C0150,2025-02-26,PLACED,WEST
O004513,C0232,2025-09-16,DELIVERED,WEST
O004514,C0202,2024-10-06,PLACED,EAST
O004515,NULL,2026-07-06,RETURNED,WEST
O004516,C0125,2026-01-12,RETURNED,SOUTH
O004517,C0067,2024-01-12,PLACED,NORTH
O004518,C0219,2026-07-05,RETURNED,NORTH
O004519,C0187,2024-01-31,CANCELLED,EAST
O004520,C0439,2025-05-01,PLACED,CENTRAL
O004521,C0181,2026-04-11,SHIPPED,NORTH
O004522,C0084,2026-07-04,RETURNED,NORTH
O004523,C0158,2025-10-11,RETURNED,NORTH
O004524,C0296,2024-03-04,PLACED,WEST
O004525,C0256,2026-03-25,PLACED,SOUTH
O004526,C0138,01-08-2025,DELIVERED,WEST
O004527,C0217,2024-11-09,DELIVERED,SOUTH
O004528,C0453,2024-06-05,SHIPPED,EAST
O004529,C0232,2025-05-31,SHIPPED,SOUTH
O004530,C0031,2025-09-24,PLACED,CENTRAL
O004531,C0289,2025-07-22,CANCELLED,SOUTH
O004532,C0318,2025-09-14,CANCELLED,NORTH
O004533,C0084,17-12-2025,RETURNED,WEST
O004534,C0341,2025-03-09,PLACED,CENTRAL
O004535,C0147,2024-09-29,CANCELLED,EAST
O004536,C0068,2025-12-28,CANCELLED,WEST
O004537,C0086,2026-03-18,SHIPPED,SOUTH
O004538,C0439,2024-11-15,DELIVERED,WEST
O004539,C0218,2024-07-18,SHIPPED,NORTH
O004540,C0192,2025-02-11,CANCELLED,SOUTH
O004541,C0206,2024-06-24,SHIPPED,EAST
O004542,C0236,2024-02-02,PLACED,SOUTH
O004543,C0139,2026-06-11,PLACED,CENTRAL
O004544,C0136,2024-10-27,DELIVERED,CENTRAL
O004545,C0273,2026-01-05,RETURNED,NORTH
O004546,C0461,2025-01-10,PLACED,WEST
O004547,C0329,2025-09-17,RETURNED,CENTRAL
O004548,C0227,2024-06-26,RETURNED,CENTRAL
O004549,C0271,2026-06-22,SHIPPED,NORTH
O004550,C0032,2025-04-20,DELIVERED,CENTRAL
O004551,C0113,2026-05-27,SHIPPED,NORTH
O004552,C0174,2025-04-21,DELIVERED,NORTH
O004553,C0371,2025-05-30,SHIPPED,WEST
O004554,C0274,2025-10-17,DELIVERED,NORTH
O004555,C0472,02-10-2024,CANCELLED,NORTH
O004556,C0372,2024-01-28,CANCELLED,EAST
O004557,C0311,2024-04-14,CANCELLED,CENTRAL
O004558,C0490,2025-12-17,PLACED,WEST
O004559,C0043,2024-12-24,SHIPPED,SOUTH
O004560,NULL,2025-03-01,SHIPPED,CENTRAL
O004561,C0476,2026-04-10,SHIPPED,SOUTH
O004562,C0058,2024-06-25,RETURNED,CENTRAL
O004563,C0152,2024-05-24,RETURNED,CENTRAL
O004564,C0417,2025-10-13,DELIVERED,NORTH
O004565,C0147,2024-03-27,CANCELLED,SOUTH
O004566,C0432,2025-05-15,PLACED,CENTRAL
O004567,C0189,2024-06-22,RETURNED,EAST
O004568,C0234,2024-11-27,CANCELLED,CENTRAL
O004569,C0258,23-06-2024,CANCELLED,CENTRAL
O004570,C0329,2025-07-01,PLACED,NORTH
O004571,C0021,2025-01-12,PLACED,NORTH
O004572,C0396,2024-10-14,CANCELLED,NORTH
O004573,C0448,2024-05-16,CANCELLED,WEST
O004574,C0367,2024-01-16,CANCELLED,NORTH
O004575,C0465,2025-05-12,RETURNED,EAST
O004576,C0067,2025-02-02,DELIVERED,CENTRAL
O004577,C0012,2026-06-16,RETURNED,EAST
O004578,C0403,2025-09-13,PLACED,SOUTH
O004579,C0241,2026-03-02,CANCELLED,WEST
O004580,C0472,2025-11-29,CANCELLED,EAST
O004581,C0287,2026-04-11,PLACED,NORTH
O004582,C0088,2024-06-23,CANCELLED,WEST
O004583,C0407,2025-08-29,SHIPPED,SOUTH
O004584,C0437,2025-05-06,CANCELLED,EAST
O004585,C0450,2024-06-14,RETURNED,CENTRAL
O004586,C0316,2024-02-24,DELIVERED,WEST
O004587,C0001,2024-03-01,SHIPPED,EAST
O004588,C0074,2025-02-28,RETURNED,EAST
O004589,C0036,2025-12-25,SHIPPED,EAST
O004590,C0083,2025-09-21,SHIPPED,NORTH
O004591,C0139,2024-03-01,PLACED,WEST
O004592,C0040,2024-03-11,RETURNED,SOUTH
O004593,C0334,2025-01-26,SHIPPED,CENTRAL
O004594,C0022,2024-10-20,CANCELLED,NORTH
O004595,C0126,2024-07-26,PLACED,EAST
O004596,C0145,2024-03-29,CANCELLED,NORTH
O004597,C0341,2024-07-04,CANCELLED,CENTRAL
O004598,C0277,2024-02-19,CANCELLED,WEST
O004599,C0372,2026-01-10,SHIPPED,WEST
O004600,C0176,2026-02-22,RETURNED,NORTH
O004601,C0107,2024-09-13,PLACED,SOUTH
O004602,C0184,2026-03-01,RETURNED,SOUTH
O004603,C0294,2024-11-18,SHIPPED,SOUTH
O004604,C0354,2024-09-12,DELIVERED,EAST
O004605,C0499,2025-11-01,SHIPPED,WEST
O004606,C0129,2024-01-18,PLACED,NORTH
O004607,C0164,2025-10-09,CANCELLED,WEST
O004608,C0081,2024-04-19,SHIPPED,EAST
O004609,C0339,2024-05-19,DELIVERED,SOUTH
O004610,C0299,2024-10-15,PLACED,SOUTH
O004611,C0342,2024-02-04,RETURNED,SOUTH
O004612,C0233,2025-04-18,RETURNED,CENTRAL
O004613,C0309,2026-07-04,PLACED,CENTRAL
O004614,C0184,2024-03-25,RETURNED,EAST
O004615,C0161,2026-05-06,PLACED,EAST
O004616,C0074,31-08-2024,SHIPPED,EAST
O004617,C0447,2024-06-08,RETURNED,EAST
O004618,C0170,18-09-2024,CANCELLED,CENTRAL
O004619,C0352,2024-12-20,DELIVERED,CENTRAL
O004620,C0348,2026-02-10,DELIVERED,SOUTH
O004621,C0465,2025-05-30,CANCELLED,WEST
O004622,None,2025-12-29,DELIVERED,SOUTH
O004623,C0055,2025-02-27,RETURNED,SOUTH
O004624,C0411,2025-12-02,SHIPPED,WEST
O004625,C0177,2024-10-22,SHIPPED,SOUTH
O004626,C0390,2025-07-29,DELIVERED,EAST
O004627,C0349,2024-02-23,PLACED,EAST
O004628,C0381,2025-04-24,DELIVERED,WEST
O004629,C0213,2025-07-27,CANCELLED,SOUTH
O004630,C0199,13-09-2024,DELIVERED,WEST
O004631,C0060,2026-06-03,SHIPPED,SOUTH
O004632,C0068,2024-09-24,RETURNED,WEST
O004633,C0035,2025-08-30,RETURNED,WEST
O004634,C0433,2026-01-26,RETURNED,WEST
O004635,C0284,2024-11-07,CANCELLED,SOUTH
O004636,C0044,2025-08-08,DELIVERED,EAST
O004637,C0363,2024-07-28,PLACED,CENTRAL
O004638,C0375,2026-07-24,PLACED,WEST
O004639,C0301,2026-01-05,RETURNED,NORTH
O004640,C0293,2026-04-25,DELIVERED,CENTRAL
O004641,C0186,2026-09-05,SHIPPED,NORTH
O004642,C0212,2024-07-12,CANCELLED,EAST
O004643,C0201,2025-09-27,DELIVERED,NORTH
O004644,C0410,2024-11-01,SHIPPED,WEST
O004645,C0105,2024-01-19,CANCELLED,EAST
O004646,C0443,2025-12-12,SHIPPED,EAST
O004647,C0430,2025-02-27,SHIPPED,CENTRAL
O004648,C0002,2025-12-04,PLACED,CENTRAL
O004649,C0342,2025-02-26,DELIVERED,NORTH
O004650,C0049,2025-11-02,RETURNED,NORTH
O004651,C0415,2024-08-02,RETURNED,EAST
O004652,C0246,2024-06-28,PLACED,CENTRAL
O004653,C0264,2024-10-13,DELIVERED,SOUTH
O004654,C0342,2025-11-10,PLACED,SOUTH
O004655,C0177,2025-10-10,PLACED,EAST
O004656,C0065,2026-05-15,DELIVERED,CENTRAL
O004657,None,2024-12-16,RETURNED,NORTH
O004658,C0234,2026-03-19,PLACED,CENTRAL
O004659,C0150,2026-03-25,RETURNED,CENTRAL
O004660,C0122,2026-08-31,DELIVERED,EAST
O004661,C0301,2025-04-23,DELIVERED,WEST
O004662,C0439,2024-12-26,SHIPPED,SOUTH
O004663,C0361,2026-04-04,PLACED,CENTRAL
O004664,,2026-04-14,PLACED,SOUTH
O004665,C0344,2026-05-22,CANCELLED,WEST
O004666,C0040,2026-01-09,PLACED,NORTH
O004667,C0398,2026-01-24,DELIVERED,EAST
O004668,C0305,2024-12-20,SHIPPED,CENTRAL
O004669,C0357,2025-10-28,RETURNED,SOUTH
O004670,,2026-04-06,CANCELLED,NORTH
O004671,C0213,2025-01-27,RETURNED,WEST
O004672,C0274,2026-07-25,SHIPPED,SOUTH
O004673,C0282,2025-07-16,RETURNED,WEST
O004674,C0203,2026-05-22,SHIPPED,WEST
O004675,C0115,2024-10-29,CANCELLED,WEST
O004676,C0001,2025-04-16,PLACED,WEST
O004677,C0413,2024-10-20,DELIVERED,EAST
O004678,C0134,2025-02-04,RETURNED,NORTH
O004679,C0303,2026-01-30,RETURNED,WEST
O004680,C0383,2024-09-03,CANCELLED,CENTRAL
O004681,C0064,2024-02-29,RETURNED,SOUTH
O004682,C0217,2026-05-09,RETURNED,NORTH
O004683,C0352,2024-02-03,PLACED,WEST
O004684,C0063,2026-05-01,DELIVERED,NORTH
O004685,C0470,2025-08-16,RETURNED,CENTRAL
O004686,C0481,2024-11-23,PLACED,WEST
O004687,C0145,2024-09-06,DELIVERED,CENTRAL
O004688,C0310,2024-10-09,CANCELLED,WEST
O004689,C0035,2025-06-20,SHIPPED,CENTRAL
O004690,C0327,2024-09-16,DELIVERED,CENTRAL
O004691,C0336,2024-02-12,RETURNED,EAST
O004692,C0086,2025-11-08,RETURNED,CENTRAL
O004693,C0379,2026-04-20,SHIPPED,CENTRAL
O004694,C0278,2025-12-27,DELIVERED,WEST
O004695,C0426,2024-06-18,DELIVERED,SOUTH
O004696,C0400,2026-05-01,CANCELLED,CENTRAL
O004697,C0112,2025-06-30,RETURNED,NORTH
O004698,C0262,2024-07-20,RETURNED,WEST
O004699,C0362,2024-01-09,DELIVERED,WEST
O004700,C0063,2024-12-22,SHIPPED,NORTH
O004701,C0040,2026-04-12,CANCELLED,WEST
O004702,C0253,2024-03-14,RETURNED,CENTRAL
O004703,C0311,2024-05-18,CANCELLED,EAST
O004704,C0412,2025-03-24,SHIPPED,NORTH
O004705,NULL,2025-03-03,SHIPPED,EAST
O004706,C0389,2025-09-03,CANCELLED,NORTH
O004707,C0097,2025-02-18,PLACED,NORTH
O004708,C0356,2026-02-01,CANCELLED,EAST
O004709,C0498,2026-04-06,PLACED,SOUTH
O004710,C0369,2025-03-05,DELIVERED,CENTRAL
O004711,C0188,2024-04-16,CANCELLED,SOUTH
O004712,C0404,2024-08-25,CANCELLED,WEST
O004713,C0019,2025-10-26,RETURNED,NORTH
O004714,C0497,2025-09-15,RETURNED,SOUTH
O004715,C0133,2025-03-20,CANCELLED,NORTH
O004716,C0128,2025-10-02,SHIPPED,SOUTH
O004717,C0399,2025-07-07,SHIPPED,EAST
O004718,C0394,2024-11-24,PLACED,WEST
O004719,C0437,2025-06-27,DELIVERED,SOUTH
O004720,C0412,2024-06-19,CANCELLED,NORTH
O004721,C0194,2024-04-22,RETURNED,WEST
O004722,C0297,2025-04-18,SHIPPED,WEST
O004723,C0013,2024-08-02,CANCELLED,SOUTH
O004724,C0212,2025-06-23,RETURNED,SOUTH
O004725,C0092,2026-01-11,SHIPPED,SOUTH
O004726,C0072,06-06-2025,CANCELLED,SOUTH
O004727,C0179,2024-09-03,PLACED,EAST
O004728,C0175,2025-01-11,RETURNED,SOUTH
O004729,C0044,2024-09-24,DELIVERED,SOUTH
O004730,C0464,2024-06-11,RETURNED,NORTH
O004731,C0158,2025-04-02,DELIVERED,WEST
O004732,C0425,2026-03-23,SHIPPED,EAST
O004733,C0031,2025-06-21,CANCELLED,EAST
O004734,C0492,2025-10-02,RETURNED,SOUTH
O004735,C0108,2024-01-21,RETURNED,EAST
O004736,C0203,2025-04-23,SHIPPED,SOUTH
O004737,C0009,2026-05-22,CANCELLED,SOUTH
O004738,,2026-02-26,RETURNED,EAST
O004739,C0401,2026-06-26,SHIPPED,EAST
O004740,C0437,2025-10-29,DELIVERED,NORTH
O004741,C0366,2025-12-07,SHIPPED,CENTRAL
O004742,C0141,2025-01-06,PLACED,WEST
O004743,C0316,2026-05-24,DELIVERED,NORTH
O004744,C0262,2024-11-15,CANCELLED,NORTH
O004745,C0379,2025-11-06,CANCELLED,CENTRAL
O004746,C0010,2025-10-14,RETURNED,NORTH
O004747,C0466,2026-04-22,DELIVERED,NORTH
O004748,C0214,2025-02-02,SHIPPED,SOUTH
O004749,C0466,2024-03-18,SHIPPED,SOUTH
O004750,C0397,2025-06-21,DELIVERED,WEST
O004751,C0040,2026-03-30,RETURNED,CENTRAL
O004752,C0192,2024-01-25,DELIVERED,WEST
O004753,C0223,2025-03-31,SHIPPED,NORTH
O004754,C0256,2026-02-21,DELIVERED,SOUTH
O004755,C0289,2026-03-29,SHIPPED,SOUTH
O004756,C0003,2026-04-20,PLACED,SOUTH
O004757,C0025,2025-06-05,CANCELLED,WEST
O004758,C0281,2024-01-04,PLACED,NORTH
O004759,C0436,2024-12-01,PLACED,CENTRAL
O004760,C0033,2024-08-25,SHIPPED,EAST
O004761,C0024,2026-01-29,SHIPPED,CENTRAL
O004762,C0118,2025-06-01,SHIPPED,WEST
O004763,C0329,2025-02-06,RETURNED,EAST
O004764,,2025-06-21,DELIVERED,EAST
O004765,C0285,2025-02-25,PLACED,NORTH
O004766,C0171,2024-02-28,DELIVERED,EAST
O004767,C0300,2024-01-29,CANCELLED,SOUTH
O004768,C0054,2024-03-01,SHIPPED,CENTRAL
O004769,C0055,2025-12-09,DELIVERED,NORTH
O004770,C0103,2025-12-28,PLACED,CENTRAL
O004771,C0203,2024-12-03,PLACED,CENTRAL
O004772,C0194,18-02-2025,DELIVERED,EAST
O004773,C0436,2026-06-21,RETURNED,NORTH
O004774,C0099,2025-03-22,SHIPPED,CENTRAL
O004775,C0348,22-08-2025,PLACED,NORTH
O004776,C0206,2024-01-19,CANCELLED,EAST
O004777,C0068,2025-12-07,DELIVERED,SOUTH
O004778,C0342,2026-01-28,PLACED,SOUTH
O004779,C0134,2026-05-04,PLACED,SOUTH
O004780,C0313,2026-04-29,SHIPPED,CENTRAL
O004781,C0391,2025-01-01,CANCELLED,NORTH
O004782,C0268,2025-10-31,CANCELLED,SOUTH
O004783,C0149,2025-12-22,CANCELLED,EAST
O004784,C0234,2024-12-02,CANCELLED,NORTH
O004785,C0142,2026-02-18,RETURNED,NORTH
O004786,C0309,2024-11-13,CANCELLED,WEST
O004787,C0120,2025-09-16,PLACED,NORTH
O004788,C0176,2025-04-26,RETURNED,NORTH
O004789,C0473,2024-02-22,CANCELLED,EAST
O004790,C0220,2025-10-01,SHIPPED,NORTH
O004791,C0460,2025-12-02,DELIVERED,WEST
O004792,C0488,2025-08-13,CANCELLED,SOUTH
O004793,C0158,20-02-2026,RETURNED,WEST
O004794,C0231,2024-04-23,RETURNED,NORTH
O004795,C0284,2024-05-27,RETURNED,CENTRAL
O004796,C0329,2026-05-18,RETURNED,NORTH
O004797,C0320,2026-06-19,PLACED,CENTRAL
O004798,C0399,2024-12-08,PLACED,SOUTH
O004799,C0234,2026-07-09,CANCELLED,NORTH
O004800,C0253,2026-04-21,DELIVERED,EAST
O004801,,2024-11-08,PLACED,WEST
O004802,C0024,2024-06-01,PLACED,NORTH
O004803,C0228,2026-02-26,SHIPPED,SOUTH
O004804,C0376,2025-07-29,CANCELLED,SOUTH
O004805,C0381,2024-09-30,RETURNED,SOUTH
O004806,C0459,2026-06-03,SHIPPED,WEST
O004807,C0209,2025-10-08,PLACED,CENTRAL
O004808,C0462,2026-05-05,SHIPPED,WEST
O004809,C0466,2024-03-09,SHIPPED,EAST
O004810,C0332,2026-01-01,DELIVERED,CENTRAL
O004811,C0166,18-07-2024,SHIPPED,NORTH
O004812,C0132,2024-03-03,DELIVERED,EAST
O004813,C0062,2024-07-24,PLACED,SOUTH
O004814,C0246,2026-03-06,RETURNED,WEST
O004815,C0053,2025-03-25,PLACED,SOUTH
O004816,C0357,2025-04-14,SHIPPED,CENTRAL
O004817,C0281,2025-10-06,SHIPPED,WEST
O004818,C0018,2024-05-27,SHIPPED,CENTRAL
O004819,C0035,2024-11-22,PLACED,WEST
O004820,C0028,2026-04-25,DELIVERED,SOUTH
O004821,None,2025-09-27,PLACED,NORTH
O004822,C0340,2026-04-12,RETURNED,WEST
O004823,C0116,2024-04-05,CANCELLED,WEST
O004824,C0225,2025-03-21,SHIPPED,EAST
O004825,C0081,2025-10-04,PLACED,SOUTH
O004826,C0172,2024-08-17,DELIVERED,WEST
O004827,None,2025-11-12,DELIVERED,EAST
O004828,C0232,2024-08-17,RETURNED,CENTRAL
O004829,C0198,2024-10-30,DELIVERED,NORTH
O004830,C0226,2024-01-12,PLACED,SOUTH
O004831,NULL,2025-01-17,DELIVERED,SOUTH
O004832,C0396,2024-07-14,RETURNED,CENTRAL
O004833,C0223,2025-11-02,CANCELLED,SOUTH
O004834,NULL,2025-03-17,PLACED,NORTH
O004835,C0248,2026-03-30,PLACED,NORTH
O004836,C0444,2025-08-22,DELIVERED,SOUTH
O004837,C0233,2026-04-01,RETURNED,NORTH
O004838,C0343,2024-03-08,PLACED,WEST
O004839,C0391,2024-04-01,CANCELLED,EAST
O004840,C0128,2024-06-03,CANCELLED,NORTH
O004841,C0380,2026-08-03,DELIVERED,SOUTH
O004842,C0299,2026-01-07,RETURNED,CENTRAL
O004843,C0451,2025-11-05,DELIVERED,SOUTH
O004844,C0458,2025-02-15,DELIVERED,CENTRAL
O004845,C0437,2024-01-19,PLACED,CENTRAL
O004846,C0022,13-07-2025,DELIVERED,EAST
O004847,C0018,2025-07-20,CANCELLED,SOUTH
O004848,C0175,2025-10-18,RETURNED,NORTH
O004849,C0325,2024-07-07,CANCELLED,CENTRAL
O004850,,2025-03-04,PLACED,WEST
O004851,C0493,2025-04-03,PLACED,CENTRAL
O004852,C0269,2026-06-03,PLACED,CENTRAL
O004853,C0261,2026-04-23,PLACED,CENTRAL
O004854,C0039,bad-date,SHIPPED,NORTH
O004855,C0371,2026-05-13,CANCELLED,NORTH
O004856,C0389,2025-03-05,DELIVERED,SOUTH
O004857,C0012,2024-10-19,RETURNED,CENTRAL
O004858,C0346,2026-02-10,RETURNED,WEST
O004859,C0074,2026-06-15,SHIPPED,SOUTH
O004860,,2024-08-19,RETURNED,WEST
O004861,C0198,2024-09-17,RETURNED,EAST
O004862,C0418,2026-05-09,DELIVERED,CENTRAL
O004863,C0382,2024-01-14,DELIVERED,CENTRAL
O004864,C0113,2025-01-12,CANCELLED,CENTRAL
O004865,C0272,2024-12-27,CANCELLED,CENTRAL
O004866,C0197,2025-01-16,CANCELLED,SOUTH
O004867,C0488,2025-04-14,DELIVERED,SOUTH
O004868,C0241,2024-12-14,RETURNED,EAST
O004869,C0495,2024-12-13,DELIVERED,SOUTH
O004870,C0464,2026-03-13,DELIVERED,WEST
O004871,C0255,23-03-2024,DELIVERED,SOUTH
O004872,C0384,2025-01-30,PLACED,SOUTH
O004873,C0143,2024-04-07,DELIVERED,NORTH
O004874,C0381,2024-08-10,CANCELLED,WEST
O004875,C0495,2025-04-24,CANCELLED,EAST
O004876,C0241,2025-05-08,DELIVERED,NORTH
O004877,C0152,2024-01-02,RETURNED,SOUTH
O004878,C0202,2024-01-19,RETURNED,EAST
O004879,C0330,2024-08-15,PLACED,SOUTH
O004880,C0303,2024-08-19,CANCELLED,WEST
O004881,C0231,2026-02-27,DELIVERED,SOUTH
O004882,C0055,2025-11-05,PLACED,CENTRAL
O004883,C0159,2025-03-18,RETURNED,WEST
O004884,C0365,2026-02-23,DELIVERED,EAST
O004885,C0237,2024-12-05,SHIPPED,EAST
O004886,C0340,2025-05-30,CANCELLED,CENTRAL
O004887,C0360,2026-01-09,SHIPPED,NORTH
O004888,C0077,2024-11-20,CANCELLED,CENTRAL
O004889,C0487,2024-10-23,DELIVERED,CENTRAL
O004890,C0390,2025-08-06,DELIVERED,SOUTH
O004891,C0446,2025-08-10,RETURNED,SOUTH
O004892,C0361,2024-03-07,PLACED,NORTH
